"","year","game_ID","home_numberGame","home_ID_team","home_isB2B","home_isB2BFirst","home_isB2BSecond","home_name","home_countDaysRest","home_countDaysNextGame","home_outcomeGame","home_isWin","home_fieldgoal_made","home_fieldgoal_attempts","home_fieldgoal_percent","home_fieldgoal3_made","home_fieldgoal3_attempts","home_fieldgoal3_percent","home_freethrow_percent","home_fieldgoal2_made","home_fieldgoal2_attempts","home_pctFG2","minutes","home_freethrow_made","home_freethrow_attempts","home_off_reb","home_def_reb","home_total_reb","home_assists","home_steals","home_blocks","home_turnovers","home_personalfouls","home_points","home_plusminus","home_ind_Win","home_ind_SecondB2B","home_ind_overtime","home_offensive_rating","home_defensive_rating","home_RAPTOR_offensive","home_RAPTOR_defensive","home_RAPTOR_net","away_numberGame","away_ID_team","away_isB2B","away_isB2BFirst","away_isB2BSecond","away_name","away_countDaysRest","away_countDaysNextGame","away_outcomeGame","away_isWin","away_fieldgoal_made","away_fieldgoal_attempts","away_fieldgoal_percent","away_fieldgoal3_made","away_fieldgoal3_attempts","away_fieldgoal3_percent","away_freethrow_percent","away_fieldgoal2_made","away_fieldgoal2_attempts","away_pctFG2","away_freethrow_made","away_freethrow_attempts","away_off_reb","away_def_reb","away_total_reb","away_assists","away_steals","away_blocks","away_turnovers","away_personalfouls","away_points","away_plusminus","away_ind_Win","away_ind_SecondB2B","away_ind_overtime","away_offensive_rating","away_defensive_rating","away_RAPTOR_offensive","away_RAPTOR_defensive","away_RAPTOR_net"
"5161",2022,22100571,39,1610612754,TRUE,FALSE,TRUE,"IND",0,2,"L",FALSE,41,82,0.5,13,39,0.333333333333333,0.929,28,43,0.651162790697674,240,26,28,7,26,33,26,3,5,17,19,121,-8,0,1,0,112.6,116.1,0.6,-4.1,-3.5,36,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"W",TRUE,49,86,0.57,5,21,0.238095238095238,0.897,44,65,0.676923076923077,26,29,9,29,38,28,13,4,12,20,129,8,1,0,0,113.6,112.8,1.6,-0.8,0.8
"5162",2022,22100567,39,1610612766,FALSE,FALSE,FALSE,"CHA",1,2,"W",TRUE,48,81,0.593,24,42,0.571428571428571,0.69,24,39,0.615384615384615,240,20,29,8,41,49,39,6,3,17,21,140,29,1,0,0,114.1,113.7,2.2,-1.7,0.4,36,1610612765,TRUE,FALSE,FALSE,"DET",1,0,"L",FALSE,43,92,0.467,14,42,0.333333333333333,0.55,29,50,0.58,11,20,9,27,36,26,12,3,13,21,111,-29,0,0,0,106,113.8,-5.9,-1.9,-7.8
"5163",2022,22100568,39,1610612753,FALSE,TRUE,FALSE,"ORL",1,2,"L",FALSE,40,90,0.444,12,39,0.307692307692308,0.7,28,51,0.549019607843137,240,14,20,14,33,47,22,9,3,19,30,106,-10,0,0,0,104.5,112.5,-7.5,-0.6,-8,37,1610612755,FALSE,FALSE,FALSE,"PHI",1,1,"W",TRUE,43,85,0.506,12,28,0.428571428571429,0.75,31,57,0.543859649122807,18,24,10,32,42,26,8,4,17,16,116,10,1,0,0,113.5,110.8,1.6,1.1,2.7
"5164",2022,22100577,40,1610612758,TRUE,FALSE,TRUE,"SAC",0,1,"L",FALSE,38,90,0.422,11,27,0.407407407407407,0.75,27,63,0.428571428571429,240,15,20,10,37,47,15,6,1,11,20,102,-6,0,1,0,109.9,115.3,-2.1,-3.3,-5.4,37,1610612737,FALSE,FALSE,FALSE,"ATL",1,1,"W",TRUE,39,86,0.453,8,30,0.266666666666667,0.733,31,56,0.553571428571429,22,30,10,38,48,20,8,5,10,14,108,6,1,0,0,116.5,114.9,4.5,-2.9,1.6
"5165",2022,22100569,38,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"L",FALSE,40,91,0.44,10,39,0.256410256410256,0.808,30,52,0.576923076923077,240,21,26,9,32,41,18,9,6,15,27,111,-3,0,0,0,111.1,114.5,-0.9,-2.6,-3.5,39,1610612745,FALSE,FALSE,FALSE,"HOU",1,1,"W",TRUE,40,85,0.471,9,26,0.346153846153846,0.781,31,59,0.525423728813559,25,32,10,38,48,15,10,2,21,24,114,3,1,0,0,108.4,116.7,-3.6,-4.8,-8.4
"5166",2022,22100581,38,1610612756,FALSE,FALSE,FALSE,"PHX",1,1,"W",TRUE,44,107,0.411,10,31,0.32258064516129,0.8,34,76,0.447368421052632,240,8,10,21,42,63,22,5,7,8,20,106,17,1,0,0,114.8,107.3,2.9,4.6,7.5,39,1610612746,FALSE,TRUE,FALSE,"LAC",2,1,"L",FALSE,31,86,0.36,6,28,0.214285714285714,0.84,25,58,0.431034482758621,21,25,8,41,49,20,5,7,13,16,89,-17,0,0,0,110.1,110.1,-1.9,1.9,0
"5167",2022,22100579,40,1610612763,FALSE,TRUE,FALSE,"MEM",1,1,"W",TRUE,48,98,0.49,10,32,0.3125,0.632,38,66,0.575757575757576,240,12,19,18,43,61,31,8,9,19,18,118,30,1,0,0,114.6,109,2.7,3,5.6,37,1610612765,TRUE,FALSE,TRUE,"DET",0,1,"L",FALSE,34,99,0.343,10,44,0.227272727272727,0.769,24,55,0.436363636363636,10,13,10,29,39,23,7,3,13,14,88,-30,0,1,0,106,113.8,-5.9,-1.9,-7.8
"5168",2022,22100578,39,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,40,90,0.444,18,36,0.5,0.667,22,54,0.407407407407407,240,10,15,11,31,42,23,8,1,11,17,108,3,1,0,0,110.4,110.5,-1.5,1.4,-0.1,39,1610612738,TRUE,FALSE,TRUE,"BOS",0,1,"L",FALSE,38,80,0.475,17,45,0.377777777777778,0.923,21,35,0.6,12,13,8,30,38,22,5,10,13,16,105,-3,0,1,0,114.4,106.9,2.4,5,7.5
"5169",2022,22100580,39,1610612740,FALSE,FALSE,FALSE,"NOP",1,2,"W",TRUE,35,83,0.422,8,34,0.235294117647059,0.793,27,49,0.551020408163265,240,23,29,8,38,46,20,7,5,17,18,101,5,1,0,0,112,113,0,-1,-1,38,1610612744,TRUE,FALSE,TRUE,"GSW",0,2,"L",FALSE,37,87,0.425,7,33,0.212121212121212,0.833,30,54,0.555555555555556,15,18,8,35,43,22,12,6,14,24,96,-5,0,1,0,112.5,106.9,0.5,5.1,5.6
"5170",2022,22100590,38,1610612757,FALSE,TRUE,FALSE,"POR",1,1,"L",FALSE,37,92,0.402,16,35,0.457142857142857,0.579,21,57,0.368421052631579,240,11,19,16,35,51,22,8,5,12,19,101,-13,0,0,0,107.8,116.9,-4.1,-4.9,-9,39,1610612739,FALSE,TRUE,FALSE,"CLE",2,1,"W",TRUE,39,80,0.488,17,39,0.435897435897436,0.655,22,41,0.536585365853659,19,29,8,35,43,22,7,3,9,15,114,13,1,0,0,111.9,109.7,-0.1,2.3,2.2
"5171",2022,22100582,38,1610612755,FALSE,FALSE,FALSE,"PHI",1,2,"W",TRUE,45,87,0.517,8,23,0.347826086956522,0.778,37,64,0.578125,240,21,27,12,37,49,28,7,4,13,18,119,19,1,0,0,113.5,110.8,1.6,1.1,2.7,38,1610612759,FALSE,TRUE,FALSE,"SAS",1,1,"L",FALSE,38,92,0.413,9,30,0.3,0.75,29,62,0.467741935483871,15,20,11,28,39,22,6,6,12,21,100,-19,0,0,0,112.4,112.3,0.4,-0.3,0.1
"5172",2022,22100589,40,1610612747,FALSE,FALSE,FALSE,"LAL",2,1,"W",TRUE,50,101,0.495,17,41,0.414634146341463,0.895,33,60,0.55,240,17,19,8,39,47,37,14,4,8,26,134,16,1,0,0,110.3,113.3,-1.7,-1.3,-3,38,1610612737,FALSE,FALSE,FALSE,"ATL",1,1,"L",FALSE,43,96,0.448,13,36,0.361111111111111,0.704,30,60,0.5,19,27,13,41,54,29,3,0,15,18,118,-16,0,0,0,116.5,114.9,4.5,-2.9,1.6
"5173",2022,22100584,36,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"W",TRUE,45,100,0.45,12,41,0.292682926829268,0.8,33,59,0.559322033898305,240,20,25,19,29,48,26,11,7,9,17,122,14,1,0,0,112.9,110.5,0.9,1.4,2.4,39,1610612762,TRUE,FALSE,FALSE,"UTA",1,0,"L",FALSE,39,81,0.481,17,38,0.447368421052632,0.722,22,43,0.511627906976744,13,18,7,33,40,23,3,4,21,21,108,-14,0,0,0,116.7,110.5,4.7,1.5,6.2
"5174",2022,22100585,36,1610612741,FALSE,FALSE,FALSE,"CHI",3,1,"W",TRUE,48,91,0.527,15,33,0.454545454545455,0.905,33,58,0.568965517241379,240,19,21,10,31,41,34,11,3,15,21,130,8,1,0,0,113.2,113.6,1.3,-1.7,-0.4,39,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"L",FALSE,45,88,0.511,7,24,0.291666666666667,0.962,38,64,0.59375,25,26,10,31,41,28,8,5,15,15,122,-8,0,0,0,111.1,114.5,-0.9,-2.6,-3.5
"5175",2022,22100583,37,1610612751,FALSE,TRUE,FALSE,"BKN",1,1,"L",FALSE,42,92,0.457,6,27,0.222222222222222,0.95,36,65,0.553846153846154,240,19,20,14,35,49,23,8,5,11,16,109,-12,0,0,0,113.6,112.8,1.6,-0.8,0.8,41,1610612749,TRUE,FALSE,FALSE,"MIL",1,0,"W",TRUE,44,96,0.458,16,45,0.355555555555556,0.81,28,51,0.549019607843137,17,21,13,32,45,21,6,3,11,20,121,12,1,0,0,115.1,111.8,3.2,0.2,3.3
"5176",2022,22100586,40,1610612745,FALSE,TRUE,FALSE,"HOU",1,1,"L",FALSE,37,87,0.425,12,43,0.27906976744186,0.69,25,44,0.568181818181818,240,20,29,7,33,40,17,6,3,13,20,106,-24,0,0,0,108.4,116.7,-3.6,-4.8,-8.4,39,1610612742,FALSE,FALSE,FALSE,"DAL",1,1,"W",TRUE,49,90,0.544,17,38,0.447368421052632,0.536,32,52,0.615384615384615,15,28,11,44,55,34,6,4,16,24,130,24,1,0,0,112.8,109.4,0.9,2.6,3.5
"5177",2022,22100588,37,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"W",TRUE,47,85,0.553,12,34,0.352941176470588,0.625,35,51,0.686274509803922,240,15,24,5,36,41,32,5,7,8,20,121,10,1,0,0,114.5,112.1,2.5,-0.2,2.3,41,1610612758,FALSE,TRUE,FALSE,"SAC",1,1,"L",FALSE,40,92,0.435,11,29,0.379310344827586,0.833,29,63,0.46031746031746,20,24,12,35,47,21,6,3,12,19,111,-10,0,0,0,109.9,115.3,-2.1,-3.3,-5.4
"5178",2022,22100587,38,1610612760,FALSE,FALSE,FALSE,"OKC",1,1,"L",FALSE,36,89,0.404,15,44,0.340909090909091,0.783,21,45,0.466666666666667,240,18,23,13,32,45,26,10,4,20,23,105,-30,0,0,0,104.6,112.8,-7.4,-0.8,-8.2,39,1610612750,FALSE,FALSE,FALSE,"MIN",1,1,"W",TRUE,50,90,0.556,17,41,0.414634146341463,0.72,33,49,0.673469387755102,18,25,8,37,45,39,12,8,15,18,135,30,1,0,0,114.3,111.7,2.4,0.2,2.6
"5179",2022,22100595,40,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,36,76,0.474,12,29,0.413793103448276,0.882,24,47,0.51063829787234,240,15,17,9,36,45,26,8,8,12,15,99,24,1,0,0,114.4,106.9,2.4,5,7.5,40,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"L",FALSE,29,79,0.367,11,31,0.354838709677419,0.4,18,48,0.375,6,15,11,29,40,13,8,4,14,15,75,-24,0,0,0,110.4,110.5,-1.5,1.4,-0.1
"5180",2022,22100592,40,1610612766,FALSE,FALSE,FALSE,"CHA",2,1,"W",TRUE,44,99,0.444,16,48,0.333333333333333,0.588,28,51,0.549019607843137,240,10,17,13,36,49,29,10,3,11,25,114,8,1,0,0,114.1,113.7,2.2,-1.7,0.4,42,1610612749,TRUE,FALSE,TRUE,"MIL",0,1,"L",FALSE,35,90,0.389,12,37,0.324324324324324,0.923,23,53,0.433962264150943,24,26,14,39,53,21,6,4,15,20,106,-8,0,1,0,115.1,111.8,3.2,0.2,3.3
"5181",2022,22100596,39,1610612756,FALSE,FALSE,FALSE,"PHX",1,2,"L",FALSE,30,79,0.38,14,34,0.411764705882353,0.897,16,45,0.355555555555556,240,26,29,6,29,35,24,10,1,16,14,100,-23,0,0,0,114.8,107.3,2.9,4.6,7.5,40,1610612748,FALSE,FALSE,FALSE,"MIA",2,3,"W",TRUE,44,88,0.5,22,44,0.5,0.867,22,44,0.5,13,15,11,38,49,33,9,1,16,18,123,23,1,0,0,113.7,109.1,1.7,2.9,4.6
"5182",2022,22100594,40,1610612754,FALSE,FALSE,FALSE,"IND",2,1,"W",TRUE,44,80,0.55,14,29,0.482758620689655,0.719,30,51,0.588235294117647,240,23,32,5,33,38,30,9,7,10,21,125,12,1,0,0,112.6,116.1,0.6,-4.1,-3.5,40,1610612762,TRUE,FALSE,TRUE,"UTA",0,1,"L",FALSE,40,84,0.476,15,35,0.428571428571429,0.947,25,49,0.510204081632653,18,19,9,30,39,20,6,3,15,25,113,-12,0,1,0,116.7,110.5,4.7,1.5,6.2
"5183",2022,22100593,38,1610612765,FALSE,TRUE,FALSE,"DET",1,1,"W",TRUE,38,87,0.437,10,33,0.303030303030303,0.688,28,54,0.518518518518518,240,11,16,7,42,49,23,7,6,13,21,97,5,1,0,0,106,113.8,-5.9,-1.9,-7.8,40,1610612753,TRUE,FALSE,FALSE,"ORL",2,0,"L",FALSE,29,86,0.337,14,46,0.304347826086957,0.87,15,40,0.375,20,23,8,36,44,25,6,9,13,20,92,-5,0,0,0,104.5,112.5,-7.5,-0.6,-8
"5184",2022,22100591,40,1610612746,TRUE,FALSE,FALSE,"LAC",1,0,"L",FALSE,39,96,0.406,10,32,0.3125,0.833,29,64,0.453125,240,20,24,14,35,49,16,7,6,13,23,108,-15,0,0,0,110.1,110.1,-1.9,1.9,0,41,1610612763,TRUE,FALSE,FALSE,"MEM",1,0,"W",TRUE,44,100,0.44,12,38,0.315789473684211,0.742,32,62,0.516129032258065,23,31,16,40,56,26,9,11,10,21,123,15,1,0,0,114.6,109,2.7,3,5.6
"5185",2022,22100606,41,1610612747,FALSE,FALSE,FALSE,"LAL",1,2,"L",FALSE,45,97,0.464,14,33,0.424242424242424,0.789,31,64,0.484375,240,15,19,14,27,41,26,6,7,12,25,119,-8,0,0,0,110.3,113.3,-1.7,-1.3,-3,42,1610612763,TRUE,FALSE,TRUE,"MEM",0,1,"W",TRUE,47,86,0.547,11,30,0.366666666666667,0.688,36,56,0.642857142857143,22,32,10,37,47,33,10,10,14,22,127,8,1,1,0,114.6,109,2.7,3,5.6
"5186",2022,22100597,41,1610612746,TRUE,FALSE,TRUE,"LAC",0,1,"W",TRUE,44,92,0.478,12,33,0.363636363636364,0.857,32,59,0.542372881355932,240,6,7,13,34,47,24,5,4,13,18,106,13,1,1,0,110.1,110.1,-1.9,1.9,0,39,1610612737,FALSE,FALSE,FALSE,"ATL",1,2,"L",FALSE,35,78,0.449,7,26,0.269230769230769,0.842,28,52,0.538461538461538,16,19,6,33,39,19,6,2,13,14,93,-13,0,0,0,116.5,114.9,4.5,-2.9,1.6
"5187",2022,22100604,39,1610612744,FALSE,FALSE,FALSE,"GSW",2,1,"W",TRUE,39,97,0.402,10,42,0.238095238095238,0.8,29,55,0.527272727272727,240,8,10,22,32,54,24,16,5,15,20,96,14,1,0,0,112.5,106.9,0.5,5.1,5.6,40,1610612739,TRUE,FALSE,FALSE,"CLE",1,0,"L",FALSE,32,75,0.427,7,24,0.291666666666667,0.611,25,51,0.490196078431373,11,18,8,34,42,21,9,3,19,10,82,-14,0,0,0,111.9,109.7,-0.1,2.3,2.2
"5188",2022,22100603,40,1610612742,FALSE,FALSE,FALSE,"DAL",1,2,"W",TRUE,44,88,0.5,16,36,0.444444444444444,1,28,52,0.538461538461538,240,9,9,7,41,48,28,4,2,10,14,113,14,1,0,0,112.8,109.4,0.9,2.6,3.5,37,1610612741,FALSE,TRUE,FALSE,"CHI",1,1,"L",FALSE,39,90,0.433,11,33,0.333333333333333,0.769,28,57,0.491228070175439,10,13,8,31,39,23,8,3,7,15,99,-14,0,0,0,113.2,113.6,1.3,-1.7,-0.4
"5189",2022,22100601,39,1610612760,FALSE,FALSE,FALSE,"OKC",1,1,"L",FALSE,38,88,0.432,9,38,0.236842105263158,0.833,29,50,0.58,240,10,12,11,30,41,29,9,7,9,13,95,-4,0,0,0,104.6,112.8,-7.4,-0.8,-8.2,38,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"W",TRUE,37,89,0.416,13,36,0.361111111111111,0.75,24,53,0.452830188679245,12,16,18,35,53,28,7,2,15,14,99,4,1,0,0,114.5,112.1,2.5,-0.2,2.3
"5190",2022,22100602,38,1610612751,TRUE,FALSE,FALSE,"BKN",1,0,"W",TRUE,47,98,0.48,8,28,0.285714285714286,0.864,39,70,0.557142857142857,265,19,22,13,42,55,26,8,8,22,18,121,2,1,0,1,113.6,112.8,1.6,-0.8,0.8,39,1610612759,TRUE,FALSE,FALSE,"SAS",1,0,"L",FALSE,46,107,0.43,13,32,0.40625,0.778,33,75,0.44,14,18,12,32,44,33,12,8,15,19,119,-2,0,0,1,112.4,112.3,0.4,-0.3,0.1
"5191",2022,22100605,39,1610612757,TRUE,FALSE,FALSE,"POR",1,0,"W",TRUE,37,88,0.42,17,40,0.425,0.8,20,48,0.416666666666667,240,12,15,10,38,48,26,6,5,17,23,103,15,1,0,0,107.8,116.9,-4.1,-4.9,-9,42,1610612758,TRUE,FALSE,FALSE,"SAC",1,0,"L",FALSE,33,85,0.388,7,31,0.225806451612903,0.714,26,54,0.481481481481481,15,21,8,38,46,20,8,5,12,17,88,-15,0,0,0,109.9,115.3,-2.1,-3.3,-5.4
"5192",2022,22100598,41,1610612753,TRUE,FALSE,TRUE,"ORL",0,2,"L",FALSE,38,95,0.4,9,28,0.321428571428571,0.938,29,67,0.432835820895522,240,15,16,9,33,42,18,9,6,8,21,100,-2,0,1,0,104.5,112.5,-7.5,-0.6,-8,40,1610612764,FALSE,TRUE,FALSE,"WAS",1,1,"W",TRUE,36,88,0.409,11,29,0.379310344827586,0.792,25,59,0.423728813559322,19,24,12,42,54,23,1,6,13,21,102,2,1,0,0,111.1,114.5,-0.9,-2.6,-3.5
"5193",2022,22100600,41,1610612745,TRUE,FALSE,FALSE,"HOU",1,0,"L",FALSE,46,97,0.474,14,43,0.325581395348837,0.607,32,54,0.592592592592593,240,17,28,10,35,45,31,5,6,13,17,123,-18,0,0,0,108.4,116.7,-3.6,-4.8,-8.4,40,1610612750,FALSE,FALSE,FALSE,"MIN",1,1,"W",TRUE,55,108,0.509,15,42,0.357142857142857,0.762,40,66,0.606060606060606,16,21,18,38,56,37,10,10,11,22,141,18,1,0,0,114.3,111.7,2.4,0.2,2.6
"5194",2022,22100599,37,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"W",TRUE,36,85,0.424,14,34,0.411764705882353,0.95,22,51,0.431372549019608,240,19,20,15,31,46,18,8,3,13,20,105,4,1,0,0,112.9,110.5,0.9,1.4,2.4,40,1610612740,FALSE,FALSE,FALSE,"NOP",2,1,"L",FALSE,34,75,0.453,12,33,0.363636363636364,0.84,22,42,0.523809523809524,21,25,7,28,35,20,5,5,13,18,101,-4,0,0,0,112,113,0,-1,-1
"5195",2022,22100610,41,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,40,82,0.488,13,32,0.40625,0.75,27,50,0.54,240,18,24,9,40,49,23,7,9,15,22,111,15,1,0,0,110.4,110.5,-1.5,1.4,-0.1,40,1610612759,TRUE,FALSE,TRUE,"SAS",0,1,"L",FALSE,39,95,0.411,8,29,0.275862068965517,0.667,31,66,0.46969696969697,10,15,13,30,43,19,7,7,10,18,96,-15,0,1,0,112.4,112.3,0.4,-0.3,0.1
"5196",2022,22100611,43,1610612758,TRUE,FALSE,TRUE,"SAC",0,1,"L",FALSE,39,91,0.429,14,30,0.466666666666667,0.727,25,61,0.409836065573771,240,16,22,15,28,43,20,10,3,12,16,108,-1,0,1,0,109.9,115.3,-2.1,-3.3,-5.4,41,1610612739,TRUE,FALSE,TRUE,"CLE",0,1,"W",TRUE,43,87,0.494,10,34,0.294117647058824,0.867,33,53,0.622641509433962,13,15,14,34,48,29,6,8,17,18,109,1,1,1,0,111.9,109.7,-0.1,2.3,2.2
"5197",2022,22100608,39,1610612765,TRUE,FALSE,FALSE,"DET",1,0,"W",TRUE,48,93,0.516,19,37,0.513513513513513,0.917,29,56,0.517857142857143,240,11,12,9,30,39,30,9,7,12,20,126,10,1,0,0,106,113.8,-5.9,-1.9,-7.8,41,1610612762,FALSE,FALSE,FALSE,"UTA",1,1,"L",FALSE,44,86,0.512,11,33,0.333333333333333,0.773,33,53,0.622641509433962,17,22,10,30,40,23,9,4,16,16,116,-10,0,0,0,116.7,110.5,4.7,1.5,6.2
"5198",2022,22100486,40,1610612757,TRUE,FALSE,TRUE,"POR",0,2,"W",TRUE,40,86,0.465,15,38,0.394736842105263,0.731,25,48,0.520833333333333,240,19,26,11,36,47,23,8,9,15,17,114,6,1,1,0,107.8,116.9,-4.1,-4.9,-9,39,1610612751,TRUE,TRUE,TRUE,"BKN",0,1,"L",FALSE,42,91,0.462,12,32,0.375,0.8,30,59,0.508474576271186,12,15,12,30,42,23,9,6,15,22,108,-6,0,1,0,113.6,112.8,1.6,-0.8,0.8
"5199",2022,22100609,41,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,35,88,0.398,8,28,0.285714285714286,0.821,27,60,0.45,265,23,28,12,41,53,17,10,6,20,19,101,3,1,0,1,114.4,106.9,2.4,5,7.5,41,1610612754,FALSE,FALSE,FALSE,"IND",1,1,"L",FALSE,36,94,0.383,11,37,0.297297297297297,0.882,25,57,0.43859649122807,15,17,10,37,47,22,10,6,20,21,98,-3,0,0,1,112.6,116.1,0.6,-4.1,-3.5
"5200",2022,22100607,41,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"W",TRUE,38,96,0.396,13,44,0.295454545454545,0.875,25,52,0.480769230769231,240,14,16,13,35,48,23,12,3,14,16,103,4,1,0,0,114.1,113.7,2.2,-1.7,0.4,43,1610612749,FALSE,FALSE,FALSE,"MIL",1,2,"L",FALSE,37,84,0.44,13,43,0.302325581395349,0.75,24,41,0.585365853658537,12,16,7,41,48,25,7,2,20,17,99,-4,0,0,0,115.1,111.8,3.2,0.2,3.3
"5201",2022,22100711,42,1610612745,TRUE,FALSE,TRUE,"HOU",0,1,"L",FALSE,30,77,0.39,13,42,0.30952380952381,0.667,17,35,0.485714285714286,240,18,27,7,32,39,18,8,7,21,11,91,-20,0,1,0,108.4,116.7,-3.6,-4.8,-8.4,39,1610612755,FALSE,FALSE,FALSE,"PHI",2,1,"W",TRUE,43,94,0.457,10,35,0.285714285714286,0.833,33,59,0.559322033898305,15,18,14,33,47,23,14,7,15,21,111,20,1,0,0,113.5,110.8,1.6,1.1,2.7
"5202",2022,22100616,42,1610612746,FALSE,FALSE,FALSE,"LAC",1,1,"W",TRUE,34,84,0.405,10,34,0.294117647058824,0.75,24,50,0.48,240,9,12,3,28,31,23,12,4,9,22,87,2,1,0,0,110.1,110.1,-1.9,1.9,0,39,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"L",FALSE,32,80,0.4,4,33,0.121212121212121,0.85,28,47,0.595744680851064,17,20,13,43,56,24,4,2,20,19,85,-2,0,0,0,114.5,112.1,2.5,-0.2,2.3
"5203",2022,22100612,41,1610612764,TRUE,FALSE,FALSE,"WAS",1,0,"W",TRUE,47,87,0.54,11,33,0.333333333333333,0.739,36,54,0.666666666666667,240,17,23,7,35,42,29,3,7,8,15,122,4,1,0,0,111.1,114.5,-0.9,-2.6,-3.5,40,1610612760,FALSE,FALSE,FALSE,"OKC",1,1,"L",FALSE,47,98,0.48,11,39,0.282051282051282,0.867,36,59,0.610169491525424,13,15,9,32,41,23,5,1,5,20,118,-4,0,0,0,104.6,112.8,-7.4,-0.8,-8.2
"5204",2022,22100415,38,1610612741,TRUE,FALSE,FALSE,"CHI",1,0,"W",TRUE,50,92,0.543,18,34,0.529411764705882,0.789,32,58,0.551724137931034,240,15,19,14,47,61,33,13,4,18,23,133,46,1,0,0,113.2,113.6,1.3,-1.7,-0.4,40,1610612765,TRUE,FALSE,TRUE,"DET",0,2,"L",FALSE,30,89,0.337,6,35,0.171428571428571,0.778,24,54,0.444444444444444,21,27,15,26,41,17,9,7,18,20,87,-46,0,1,0,106,113.8,-5.9,-1.9,-7.8
"5205",2022,22100614,43,1610612763,FALSE,TRUE,FALSE,"MEM",1,1,"W",TRUE,44,100,0.44,14,34,0.411764705882353,0.778,30,66,0.454545454545455,240,14,18,11,38,49,30,11,8,11,18,116,8,1,0,0,114.6,109,2.7,3,5.6,40,1610612744,FALSE,TRUE,FALSE,"GSW",1,1,"L",FALSE,35,82,0.427,13,36,0.361111111111111,0.862,22,46,0.478260869565217,25,29,4,41,45,25,8,5,17,19,108,-8,0,0,0,112.5,106.9,0.5,5.1,5.6
"5206",2022,22100615,41,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"W",TRUE,42,76,0.553,16,33,0.484848484848485,0.757,26,43,0.604651162790698,240,28,37,9,29,38,33,6,1,21,26,128,3,1,0,0,112,113,0,-1,-1,41,1610612750,FALSE,FALSE,FALSE,"MIN",1,1,"L",FALSE,42,86,0.488,18,39,0.461538461538462,0.742,24,47,0.51063829787234,23,31,9,23,32,27,11,4,13,24,125,-3,0,0,0,114.3,111.7,2.4,0.2,2.6
"5207",2022,22100613,38,1610612761,FALSE,TRUE,FALSE,"TOR",1,2,"L",FALSE,36,89,0.404,8,37,0.216216216216216,0.6,28,52,0.538461538461538,240,15,25,22,25,47,15,11,3,16,20,95,-4,0,0,0,112.9,110.5,0.9,1.4,2.4,40,1610612756,FALSE,FALSE,FALSE,"PHX",2,2,"W",TRUE,35,74,0.473,11,32,0.34375,0.818,24,42,0.571428571428571,18,22,10,29,39,25,10,2,20,23,99,4,1,0,0,114.8,107.3,2.9,4.6,7.5
"5208",2022,22100619,40,1610612755,FALSE,TRUE,FALSE,"PHI",1,1,"L",FALSE,34,73,0.466,12,30,0.4,0.643,22,43,0.511627906976744,240,18,28,3,30,33,18,3,3,17,13,98,-11,0,0,0,113.5,110.8,1.6,1.1,2.7,42,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"W",TRUE,46,89,0.517,10,34,0.294117647058824,0.875,36,55,0.654545454545455,7,8,7,35,42,29,9,3,12,21,109,11,1,0,0,114.1,113.7,2.2,-1.7,0.4
"5209",2022,22100620,42,1610612764,TRUE,FALSE,TRUE,"WAS",0,2,"W",TRUE,43,82,0.524,10,31,0.32258064516129,0.762,33,51,0.647058823529412,240,16,21,6,36,42,26,6,4,10,14,112,6,1,1,0,111.1,114.5,-0.9,-2.6,-3.5,42,1610612753,FALSE,TRUE,FALSE,"ORL",2,1,"L",FALSE,41,99,0.414,11,35,0.314285714285714,0.813,30,64,0.46875,13,16,18,31,49,31,6,6,9,16,106,-6,0,0,0,104.5,112.5,-7.5,-0.6,-8
"5210",2022,22100623,41,1610612759,FALSE,TRUE,FALSE,"SAS",1,1,"L",FALSE,43,99,0.434,17,46,0.369565217391304,0.778,26,53,0.490566037735849,240,21,27,9,34,43,27,10,5,9,24,124,-4,0,0,0,112.4,112.3,0.4,-0.3,0.1,43,1610612745,FALSE,FALSE,FALSE,"HOU",1,1,"W",TRUE,45,82,0.549,16,36,0.444444444444444,0.688,29,46,0.630434782608696,22,32,4,44,48,23,5,7,14,24,128,4,1,0,0,108.4,116.7,-3.6,-4.8,-8.4
